Week,14. Februar,1918,1919,1920,1933,1957,1958,1968,1969,1976,1977,1999,2005,AIDS,Acetylsalicylsäure,Adamantan,Adolf Mayer (Agronom),Akute Bronchitis,Akute Mittelohrentzündung,Alexander S. Kekulé,Allen Welsh Dulles,Allergie,Amantadin,Antibiotikum,Antigen,Antigendrift,Antigenerbsünde,Antigenshift,Antikörper,Asiatische Grippe,Astrologie,Bakterien,Berna Biotech,Bertolt Brecht,Biologische Schutzstufe,Biologische Sicherheitsstufe,Blutsenkungsreaktion,Charles Tomlinson Griffes,Cholecalciferol,Cholera,Coxsackie-Virus,Denguefieber,Desinfektion,Deutsch-Sowjetischer Krieg,Dilatative Kardiomyopathie,Dispositionsprophylaxe,Durchfall,Elektronenmikroskop,Enzephalitis,Epidemie,Epidemien,Epidemiologische Überwachung,Erbrechen,Erkrankungen des Atmungssystems,Erkältung,Eukalyptusöl,European Centre for Disease Prevention and Control,European Influenza Surveillance Scheme,Europäische Schlafkrankheit,Europäisches Zentrum für die Prävention und die Kontrolle von Krankheiten,Expositionsprophylaxe,Fieber,Franz Schönhuber,Frettchen,Frühsommer-Meningoenzephalitis,Gastroenteritis,Geflügelpest,Geflügelpestschutzverordnung,Gelbfieber,Gendrift,Generikum,Gilead Sciences,GlaxoSmithKline,Gliederschmerz,Grippe,Grippe (Begriffsklärung),Grippeimpfung,HIV,Haemophilus,Halsschmerzen,Hantaviren,Hausmittel,Haussperling,Hit and Run (Medizin),Hoffmann-La Roche,Hongkong-Grippe,Husten,Hygiene,Hämagglutination,Hämagglutinin (Influenzavirus A),Immunisierung,Immunsystem,Impfen,Impfkalender,Impfkritik,Impfstoff,Impfung,Infektion,Infektionsepidemiologisches Jahrbuch,Infektionskrankheit,Influenza,Influenza-A-Virus H1N1,Influenza-A-Virus H5N1,Influenza-Schnelltest,Influenzaimpfstoff,Influenzapandemie,Influenzavirus,Inkubationszeit,Intercell,Internationale statistische Klassifikation der Krankheiten und verwandter Gesundheitsprobleme,Jakow Michailowitsch Swerdlow,Johannes Paul II.,Jonas Salk,Kapsid,Klaus Stöhr,Kohortenisolierung,Krankheit,Krankheitserreger,Königsberg (Preußen),Laryngitis,Lassafieber,Lebendimpfstoff,Leitsymptom,Liste der Krankheiten des Atmungssystems nach ICD-10,Liste der unentbehrlichen Arzneimittel der Weltgesundheitsorganisation,Liste von Subtypen des Influenza-A-Virus,Listeria monocytogenes,Luftzug,Lungenentzündung,Lymphozytäre Choriomeningitis,MERS-CoV,MMW-Fortschritte der Medizin,Masern,Medical Research Council (UK),Meningitis,Mittelalter,Multiple Sklerose,Mundschutz (Medizin),Myalgie,Myokarditis,Myositis,Myxoviren,Māori,Nasensekret,National Institute for Medical Research,Nationaler Pandemieplan,Nationales Referenzzentrum,Nature,Neuraminidase,Neuraminidase-Hemmer,Nosokomiale Infektion,Novartis,Opioide,Orthomyxoviren,Orthomyxoviridae,Oseltamivir,PH-Wert,Paläoserologie,Pandemie,Pandemie H1N1 2009,Pandemie H1N1 2009/10,Patrick Laidlaw,Peramivir,Peru,Pest,Pfeiffer-Drüsenfieber,Pferdeinfluenza,Pharyngitis,Pneumokokken,Polymerase-Kettenreaktion,Preußen,Protein,Proteomik,Pseudokrupp,RIG-I,RNA-Virus,Resistenz,Respiratory-Syncytial-Virus,Reye-Syndrom,Rhinitis,Ribavirin,Richard Pfeiffer (Bakteriologe),Richard Shope,Rifttalfieber,Rimantadin,Robert Koch,Robert Koch-Institut,Robert Webster (Virologe),Russische Grippe,Sachsen-Anhalt,Schmierinfektion,Schwangerschaft,Schweinegrippe-Impfung,Schweineinfluenza,Schüttelfrost,Sekundärinfektion,Selbstmedikation,Shikimisäure,Sialinsäuren,Spanische Grippe,Speichel,Stammzelltransplantation,Staphylococcus aureus,Stomatitis vesicularis,Superinfektion,Symptom,Tamiflu,Theophyllin,Theoretische Biologie,Tilapia-Teich-Virus,Tollwut,Tracheobronchitis,Trinkwasser,Tröpfcheninfektion,Vektor (Biologie),Verbreitung von H5N1,Viren,Virologie,Virostatikum,Virusinfektion,Vogelgrippe H5N1,Vogelgrippe H7N9,Vögel,Weltgesundheitsorganisation,Wendell Meredith Stanley,West-Nil-Virus,Wirt (Biologie),World Health Organization,Zanamivir,Zecken,Zellkultur,Zervixkarzinom,Zikavirus-Epidemie 2015/2016,Zytokin,Zytokinsturm,Zytomegalie,Übersterblichkeit
2018-01,0.0,,,,,,,,,,,,,,3831.0,156.0,0.0,0.0,0.0,0.0,,1680.0,,2759.0,,46.0,11.0,60.0,,0.0,1189.0,2605.0,0.0,,0.0,0.0,824.0,,,,494.0,1306.0,819.0,0.0,0.0,15.0,1562.0,764.0,1151.0,,3.0,0.0,584.0,0.0,1657.0,137.0,,0.0,0.0,0.0,,,,,624.0,,145.0,2.0,1284.0,367.0,946.0,,,32.0,,0.0,408.0,,,95.0,1267.0,47.0,1162.0,0.0,,204.0,434.0,,110.0,0.0,63.0,1299.0,21.0,133.0,9.0,399.0,1629.0,818.0,0.0,973.0,,0.0,0.0,129.0,33.0,2.0,,533.0,,0.0,0.0,0.0,,263.0,0.0,42.0,844.0,484.0,,,213.0,291.0,74.0,0.0,0.0,0.0,,67.0,2945.0,0.0,,0.0,3015.0,,,4843.0,0.0,0.0,505.0,2261.0,,4.0,,576.0,,0.0,0.0,,,51.0,0.0,,1676.0,5.0,,,4781.0,4.0,,0.0,0.0,,,,5405.0,3185.0,34.0,,1051.0,2047.0,,,224.0,1063.0,,215.0,285.0,706.0,493.0,,,0.0,,108.0,20.0,,,0.0,0.0,,259.0,2049.0,79.0,374.0,463.0,67.0,77.0,117.0,145.0,0.0,459.0,565.0,,0.0,184.0,,,810.0,0.0,23.0,2422.0,,1066.0,248.0,0.0,0.0,,145.0,443.0,637.0,0.0,0.0,1951.0,1317.0,,275.0,0.0,,,843.0,440.0,866.0,0.0,988.0,117.0,864.0,40.0
2018-02,0.0,,,,,,,,,,,,,,4816.0,214.0,0.0,0.0,0.0,0.0,,1966.0,,3308.0,,63.0,28.0,64.0,,0.0,1348.0,3762.0,0.0,,0.0,0.0,1135.0,,,,633.0,1840.0,916.0,0.0,0.0,8.0,1650.0,923.0,1247.0,,6.0,0.0,611.0,0.0,1717.0,142.0,,0.0,0.0,0.0,,2058.0,,,769.0,,193.0,4.0,1717.0,493.0,1078.0,,,29.0,344.0,0.0,675.0,,,86.0,1144.0,49.0,1100.0,0.0,,162.0,511.0,,155.0,0.0,88.0,1529.0,18.0,153.0,12.0,477.0,2222.0,1002.0,0.0,1311.0,,0.0,0.0,199.0,76.0,1.0,,589.0,,0.0,0.0,0.0,,358.0,0.0,40.0,1048.0,730.0,,,320.0,398.0,94.0,0.0,0.0,0.0,,94.0,3521.0,0.0,,0.0,3693.0,,,5800.0,0.0,0.0,592.0,1265.0,,9.0,,557.0,,0.0,0.0,,,78.0,0.0,,1778.0,9.0,,,6129.0,4.0,,0.0,0.0,,,,5152.0,4002.0,49.0,,1290.0,2926.0,,,230.0,1150.0,,240.0,318.0,653.0,568.0,,,0.0,,119.0,23.0,,,0.0,0.0,,283.0,2336.0,86.0,325.0,570.0,60.0,64.0,150.0,237.0,0.0,510.0,722.0,,0.0,181.0,,,1025.0,0.0,26.0,2675.0,,1243.0,338.0,0.0,0.0,,130.0,417.0,823.0,0.0,0.0,2399.0,1658.0,,222.0,0.0,,,930.0,570.0,1015.0,0.0,1053.0,93.0,1077.0,40.0
2018-03,0.0,,,,,,,,,,,,,,6577.0,243.0,0.0,0.0,0.0,0.0,,1984.0,,3266.0,,91.0,52.0,100.0,,0.0,1159.0,3854.0,0.0,,0.0,0.0,1247.0,,,,714.0,2119.0,1141.0,0.0,0.0,10.0,1525.0,1111.0,1302.0,,7.0,0.0,608.0,0.0,1890.0,167.0,,0.0,0.0,0.0,,2288.0,,,885.0,,185.0,2.0,2141.0,554.0,1098.0,,,39.0,362.0,0.0,1115.0,,,93.0,1014.0,49.0,1075.0,0.0,,131.0,500.0,,154.0,0.0,107.0,1641.0,25.0,154.0,20.0,501.0,1886.0,953.0,0.0,1246.0,,0.0,0.0,268.0,100.0,1.0,,758.0,,0.0,0.0,0.0,,357.0,0.0,67.0,985.0,701.0,,,320.0,428.0,94.0,0.0,0.0,0.0,,93.0,3023.0,0.0,,0.0,4000.0,,,5883.0,0.0,0.0,643.0,1152.0,,13.0,,538.0,,0.0,0.0,,,96.0,0.0,,2187.0,8.0,,,6480.0,5.0,,0.0,0.0,,,,6189.0,4449.0,41.0,,1308.0,2917.0,,,248.0,1493.0,,417.0,371.0,766.0,711.0,,,0.0,,120.0,21.0,,,0.0,0.0,,269.0,2319.0,83.0,291.0,592.0,68.0,59.0,153.0,230.0,0.0,545.0,803.0,,0.0,209.0,,,1056.0,0.0,24.0,6532.0,,1336.0,353.0,0.0,0.0,,138.0,442.0,826.0,0.0,0.0,2569.0,1780.0,,266.0,0.0,,,1260.0,594.0,1120.0,0.0,1194.0,101.0,1294.0,33.0
2018-04,0.0,,,,,,,,,,,,,,4908.0,182.0,0.0,0.0,0.0,0.0,,1877.0,,2877.0,,69.0,30.0,82.0,,0.0,960.0,3586.0,0.0,,0.0,0.0,1285.0,,,,632.0,1912.0,1017.0,0.0,0.0,18.0,1758.0,956.0,1210.0,,4.0,0.0,675.0,0.0,1998.0,177.0,,0.0,0.0,0.0,,2648.0,,,906.0,,220.0,4.0,1979.0,564.0,1186.0,,,38.0,378.0,0.0,614.0,,,93.0,1052.0,48.0,988.0,0.0,,110.0,482.0,,218.0,0.0,89.0,1863.0,29.0,173.0,15.0,501.0,1789.0,1054.0,0.0,1281.0,,0.0,0.0,344.0,47.0,0.0,,795.0,,0.0,0.0,0.0,,303.0,0.0,43.0,1113.0,709.0,,,239.0,397.0,100.0,0.0,0.0,0.0,,92.0,3117.0,0.0,,0.0,3984.0,,,5456.0,0.0,0.0,648.0,1081.0,,9.0,,524.0,,0.0,0.0,,,146.0,0.0,,2028.0,20.0,,,6286.0,4.0,,0.0,0.0,,,,4872.0,4839.0,50.0,,1448.0,2762.0,,,261.0,1688.0,,245.0,288.0,1025.0,673.0,,,0.0,,144.0,20.0,,,0.0,0.0,,261.0,2326.0,79.0,397.0,667.0,86.0,82.0,156.0,190.0,0.0,545.0,846.0,,0.0,258.0,,,1037.0,0.0,28.0,3954.0,,1225.0,311.0,0.0,0.0,,146.0,491.0,923.0,0.0,0.0,2345.0,1771.0,,264.0,0.0,,,1405.0,565.0,1035.0,0.0,1087.0,104.0,1140.0,45.0
2018-05,0.0,,,,,,,,,,,,,,5131.0,181.0,0.0,0.0,0.0,0.0,,1657.0,,2686.0,,65.0,30.0,58.0,,0.0,1025.0,3034.0,0.0,,0.0,0.0,1093.0,,,,600.0,1684.0,830.0,0.0,0.0,14.0,1351.0,811.0,1169.0,,5.0,0.0,507.0,0.0,2025.0,123.0,,0.0,0.0,0.0,,2375.0,,,865.0,,196.0,1.0,1669.0,459.0,947.0,,,48.0,379.0,0.0,554.0,,,81.0,1079.0,45.0,925.0,0.0,,111.0,468.0,,170.0,0.0,115.0,1459.0,23.0,162.0,11.0,413.0,1602.0,807.0,0.0,971.0,,0.0,0.0,426.0,83.0,0.0,,582.0,,0.0,0.0,0.0,,303.0,0.0,51.0,901.0,550.0,,,254.0,382.0,84.0,0.0,0.0,0.0,,79.0,3070.0,0.0,,0.0,3206.0,,,4683.0,0.0,0.0,615.0,1055.0,,10.0,,448.0,,0.0,0.0,,,119.0,0.0,,1766.0,5.0,,,5725.0,6.0,,0.0,0.0,,,,4095.0,4320.0,34.0,,1232.0,2609.0,,,247.0,1543.0,,237.0,338.0,941.0,540.0,,,0.0,,120.0,30.0,,,0.0,0.0,,254.0,1892.0,100.0,478.0,755.0,69.0,56.0,140.0,219.0,0.0,475.0,705.0,,0.0,232.0,,,1083.0,0.0,16.0,13151.0,,1134.0,287.0,0.0,0.0,,123.0,419.0,823.0,0.0,0.0,2092.0,1357.0,,235.0,0.0,,,827.0,510.0,900.0,0.0,949.0,93.0,1196.0,47.0
2018-06,0.0,,,,,,,,,,,,,,5629.0,186.0,0.0,0.0,0.0,0.0,0.0,1421.0,,3275.0,,66.0,18.0,67.0,,0.0,1033.0,3070.0,0.0,,0.0,0.0,1129.0,,,,598.0,1790.0,978.0,0.0,0.0,11.0,1452.0,872.0,1184.0,,5.0,0.0,605.0,0.0,2463.0,154.0,,0.0,0.0,0.0,,2719.0,,,813.0,,151.0,4.0,1613.0,593.0,997.0,,,27.0,559.0,0.0,632.0,,,94.0,1397.0,52.0,923.0,0.0,,174.0,496.0,,175.0,0.0,94.0,1444.0,18.0,171.0,15.0,403.0,1575.0,808.0,0.0,1040.0,,0.0,0.0,468.0,61.0,3.0,,665.0,,0.0,0.0,0.0,,365.0,0.0,82.0,856.0,707.0,,,355.0,415.0,84.0,0.0,0.0,0.0,,82.0,3305.0,0.0,,0.0,2717.0,,,4793.0,0.0,0.0,587.0,1224.0,,5.0,,486.0,,0.0,0.0,,,96.0,0.0,,1846.0,7.0,,,5685.0,7.0,,0.0,0.0,,,,4062.0,4218.0,47.0,,1279.0,2649.0,,,261.0,1445.0,,229.0,265.0,1103.0,580.0,,,0.0,,104.0,18.0,,,0.0,0.0,,275.0,1957.0,76.0,357.0,942.0,84.0,72.0,128.0,223.0,0.0,542.0,660.0,,0.0,278.0,,,918.0,0.0,18.0,10636.0,,1135.0,334.0,0.0,0.0,,152.0,480.0,887.0,0.0,0.0,2128.0,1361.0,,241.0,0.0,,,853.0,524.0,936.0,0.0,925.0,117.0,1144.0,48.0
2018-07,0.0,,,,,,,,,,,,,,4385.0,183.0,0.0,0.0,0.0,0.0,0.0,1527.0,,3037.0,,78.0,28.0,61.0,,0.0,1016.0,3102.0,0.0,,0.0,0.0,985.0,,1661.0,,513.0,1673.0,987.0,0.0,0.0,12.0,1336.0,778.0,1082.0,,4.0,0.0,504.0,0.0,2703.0,141.0,,0.0,0.0,0.0,,3302.0,,,826.0,,180.0,4.0,1510.0,504.0,943.0,,,53.0,629.0,0.0,565.0,,,98.0,894.0,42.0,1233.0,0.0,,91.0,506.0,,155.0,0.0,76.0,1622.0,21.0,143.0,9.0,372.0,1570.0,744.0,0.0,1023.0,,0.0,0.0,524.0,50.0,1.0,,684.0,,0.0,0.0,0.0,,234.0,0.0,73.0,901.0,589.0,,,538.0,357.0,100.0,0.0,0.0,0.0,0.0,95.0,3497.0,0.0,,0.0,2615.0,,,4795.0,0.0,0.0,565.0,966.0,,4.0,,621.0,,0.0,0.0,,121.0,132.0,0.0,,1689.0,7.0,,,5622.0,6.0,,0.0,0.0,,,,4026.0,3853.0,46.0,,1055.0,2378.0,,,205.0,1322.0,,203.0,269.0,1124.0,555.0,,,0.0,,95.0,29.0,,,0.0,0.0,,292.0,1999.0,81.0,404.0,1145.0,98.0,104.0,134.0,230.0,0.0,458.0,733.0,,0.0,237.0,,,866.0,0.0,26.0,2797.0,,1118.0,365.0,0.0,0.0,,100.0,387.0,961.0,0.0,0.0,2032.0,1380.0,,256.0,0.0,,,772.0,500.0,969.0,0.0,918.0,107.0,981.0,54.0
2018-08,0.0,,,,,,,,,,,,,,4543.0,181.0,0.0,0.0,0.0,0.0,0.0,1713.0,,3182.0,,91.0,53.0,98.0,,0.0,1049.0,3094.0,0.0,,0.0,0.0,1088.0,,1782.0,,582.0,1710.0,1021.0,0.0,0.0,10.0,1347.0,759.0,1152.0,,6.0,0.0,494.0,0.0,3515.0,152.0,,0.0,0.0,0.0,,3524.0,,,904.0,,176.0,6.0,1511.0,528.0,1034.0,,,68.0,988.0,0.0,919.0,,,98.0,809.0,53.0,1048.0,0.0,,155.0,614.0,,149.0,0.0,80.0,1574.0,23.0,142.0,5.0,464.0,1670.0,785.0,0.0,1189.0,,0.0,0.0,792.0,66.0,0.0,,774.0,,0.0,0.0,0.0,,259.0,0.0,108.0,932.0,640.0,,,206.0,344.0,99.0,0.0,0.0,0.0,0.0,96.0,3667.0,0.0,,0.0,3949.0,,,5238.0,0.0,0.0,621.0,1078.0,,13.0,,626.0,,0.0,0.0,,110.0,152.0,0.0,,1700.0,10.0,,,5823.0,3.0,,0.0,0.0,,,,4428.0,4122.0,44.0,,1212.0,2641.0,,,266.0,1245.0,,208.0,238.0,1231.0,644.0,,,0.0,,103.0,28.0,,,0.0,0.0,,244.0,1940.0,90.0,556.0,1222.0,81.0,95.0,150.0,184.0,0.0,484.0,727.0,,0.0,255.0,,,850.0,0.0,36.0,2854.0,,1165.0,378.0,0.0,0.0,,132.0,495.0,906.0,0.0,0.0,2304.0,1612.0,0.0,229.0,0.0,,,956.0,465.0,910.0,0.0,786.0,110.0,1065.0,58.0
2018-09,0.0,,,,,,,,,,,,,,4559.0,177.0,0.0,0.0,0.0,0.0,0.0,1688.0,,3147.0,,86.0,15.0,88.0,,0.0,980.0,3153.0,0.0,,0.0,0.0,1070.0,,1684.0,1861.0,581.0,1629.0,974.0,0.0,0.0,16.0,1324.0,713.0,1229.0,,6.0,0.0,557.0,0.0,3889.0,132.0,,0.0,0.0,0.0,,3568.0,,625.0,895.0,,192.0,3.0,1487.0,447.0,878.0,,,69.0,1000.0,0.0,1116.0,,,103.0,906.0,96.0,1185.0,0.0,,162.0,561.0,,100.0,0.0,77.0,1649.0,27.0,159.0,7.0,380.0,1676.0,832.0,0.0,1267.0,,0.0,0.0,864.0,92.0,1.0,,711.0,,0.0,0.0,0.0,,226.0,0.0,123.0,1065.0,680.0,,,856.0,338.0,103.0,0.0,0.0,0.0,0.0,98.0,4142.0,0.0,,0.0,2724.0,,2455.0,5115.0,0.0,0.0,598.0,1265.0,,9.0,,663.0,,0.0,0.0,,138.0,174.0,0.0,,1788.0,7.0,,,5597.0,2.0,,0.0,0.0,,,,4345.0,3800.0,49.0,,3774.0,2584.0,,,229.0,1218.0,,219.0,305.0,1272.0,647.0,,,0.0,,101.0,27.0,,,0.0,0.0,5368.0,279.0,2104.0,94.0,500.0,1245.0,110.0,90.0,123.0,189.0,0.0,467.0,747.0,,0.0,263.0,,,775.0,0.0,34.0,2525.0,,1115.0,338.0,0.0,0.0,,130.0,530.0,878.0,0.0,0.0,2526.0,1708.0,0.0,227.0,0.0,,,1019.0,488.0,775.0,0.0,815.0,104.0,1059.0,69.0
2018-10,0.0,,,,,,,,,,,,,,4079.0,155.0,0.0,0.0,0.0,0.0,0.0,1465.0,,2796.0,,45.0,16.0,47.0,,0.0,936.0,2766.0,0.0,,0.0,0.0,960.0,,1409.0,1734.0,412.0,1536.0,956.0,0.0,0.0,8.0,1170.0,764.0,1165.0,,5.0,0.0,491.0,0.0,3033.0,105.0,,0.0,0.0,0.0,,3097.0,,582.0,2025.0,,159.0,2.0,1547.0,370.0,806.0,,497.0,48.0,819.0,0.0,666.0,,,86.0,752.0,60.0,1123.0,0.0,,135.0,550.0,,86.0,0.0,80.0,1383.0,19.0,121.0,3.0,339.0,1508.0,734.0,0.0,927.0,,0.0,0.0,642.0,47.0,2.0,,635.0,,0.0,0.0,0.0,,198.0,0.0,82.0,782.0,521.0,,,517.0,268.0,91.0,0.0,0.0,0.0,0.0,85.0,3518.0,0.0,,0.0,2302.0,,2094.0,4350.0,0.0,0.0,509.0,1277.0,,9.0,,552.0,,0.0,0.0,,105.0,119.0,0.0,,1741.0,6.0,,,5176.0,4.0,,0.0,0.0,,,,4135.0,3669.0,38.0,,1565.0,2239.0,4018.0,,190.0,1092.0,,184.0,218.0,1030.0,530.0,,,0.0,,271.0,30.0,,,0.0,0.0,5955.0,233.0,1793.0,59.0,431.0,898.0,93.0,76.0,120.0,129.0,0.0,433.0,648.0,,0.0,247.0,,,624.0,0.0,16.0,2227.0,,1017.0,264.0,0.0,0.0,,85.0,434.0,812.0,0.0,0.0,2316.0,1609.0,0.0,226.0,0.0,,,1309.0,440.0,793.0,0.0,697.0,123.0,907.0,30.0
