Week,14. Februar,1918,1919,1920,1933,1957,1958,1968,1969,1976,1977,1999,2005,AIDS,Acetylsalicylsäure,Adamantan,Adolf Mayer (Agronom),Akute Bronchitis,Akute Mittelohrentzündung,Alexander S. Kekulé,Allen Welsh Dulles,Allergie,Amantadin,Antibiotikum,Antigen,Antigendrift,Antigenerbsünde,Antigenshift,Antikörper,Asiatische Grippe,Astrologie,Bakterien,Berna Biotech,Bertolt Brecht,Biologische Schutzstufe,Biologische Sicherheitsstufe,Blutsenkungsreaktion,Charles Tomlinson Griffes,Cholecalciferol,Cholera,Coxsackie-Virus,Denguefieber,Desinfektion,Deutsch-Sowjetischer Krieg,Dilatative Kardiomyopathie,Dispositionsprophylaxe,Durchfall,Elektronenmikroskop,Enzephalitis,Epidemie,Epidemien,Epidemiologische Überwachung,Erbrechen,Erkrankungen des Atmungssystems,Erkältung,Eukalyptusöl,European Centre for Disease Prevention and Control,European Influenza Surveillance Scheme,Europäische Schlafkrankheit,Europäisches Zentrum für die Prävention und die Kontrolle von Krankheiten,Expositionsprophylaxe,Fieber,Franz Schönhuber,Frettchen,Frühsommer-Meningoenzephalitis,Gastroenteritis,Geflügelpest,Geflügelpestschutzverordnung,Gelbfieber,Gendrift,Generikum,Gilead Sciences,GlaxoSmithKline,Gliederschmerz,Grippe,Grippe (Begriffsklärung),Grippeimpfung,HIV,Haemophilus,Halsschmerzen,Hantaviren,Hausmittel,Haussperling,Hit and Run (Medizin),Hoffmann-La Roche,Hongkong-Grippe,Husten,Hygiene,Hämagglutination,Hämagglutinin (Influenzavirus A),Immunisierung,Immunsystem,Impfen,Impfkalender,Impfkritik,Impfstoff,Impfung,Infektion,Infektionsepidemiologisches Jahrbuch,Infektionskrankheit,Influenza,Influenza-A-Virus H1N1,Influenza-A-Virus H5N1,Influenza-Schnelltest,Influenzaimpfstoff,Influenzapandemie,Influenzavirus,Inkubationszeit,Intercell,Internationale statistische Klassifikation der Krankheiten und verwandter Gesundheitsprobleme,Jakow Michailowitsch Swerdlow,Johannes Paul II.,Jonas Salk,Kapsid,Klaus Stöhr,Kohortenisolierung,Krankheit,Krankheitserreger,Königsberg (Preußen),Laryngitis,Lassafieber,Lebendimpfstoff,Leitsymptom,Liste der Krankheiten des Atmungssystems nach ICD-10,Liste der unentbehrlichen Arzneimittel der Weltgesundheitsorganisation,Liste von Subtypen des Influenza-A-Virus,Listeria monocytogenes,Luftzug,Lungenentzündung,Lymphozytäre Choriomeningitis,MERS-CoV,MMW-Fortschritte der Medizin,Masern,Medical Research Council (UK),Meningitis,Mittelalter,Multiple Sklerose,Mundschutz (Medizin),Myalgie,Myokarditis,Myositis,Myxoviren,Māori,Nasensekret,National Institute for Medical Research,Nationaler Pandemieplan,Nationales Referenzzentrum,Nature,Neuraminidase,Neuraminidase-Hemmer,Nosokomiale Infektion,Novartis,Opioide,Orthomyxoviren,Orthomyxoviridae,Oseltamivir,PH-Wert,Paläoserologie,Pandemie,Pandemie H1N1 2009,Pandemie H1N1 2009/10,Patrick Laidlaw,Peramivir,Peru,Pest,Pfeiffer-Drüsenfieber,Pferdeinfluenza,Pharyngitis,Pneumokokken,Polymerase-Kettenreaktion,Preußen,Protein,Proteomik,Pseudokrupp,RIG-I,RNA-Virus,Resistenz,Respiratory-Syncytial-Virus,Reye-Syndrom,Rhinitis,Ribavirin,Richard Pfeiffer (Bakteriologe),Richard Shope,Rifttalfieber,Rimantadin,Robert Koch,Robert Koch-Institut,Robert Webster (Virologe),Russische Grippe,Sachsen-Anhalt,Schmierinfektion,Schwangerschaft,Schweinegrippe-Impfung,Schweineinfluenza,Schüttelfrost,Sekundärinfektion,Selbstmedikation,Shikimisäure,Sialinsäuren,Spanische Grippe,Speichel,Stammzelltransplantation,Staphylococcus aureus,Stomatitis vesicularis,Superinfektion,Symptom,Tamiflu,Theophyllin,Theoretische Biologie,Tilapia-Teich-Virus,Tollwut,Tracheobronchitis,Trinkwasser,Tröpfcheninfektion,Vektor (Biologie),Verbreitung von H5N1,Viren,Virologie,Virostatikum,Virusinfektion,Vogelgrippe H5N1,Vogelgrippe H7N9,Vögel,Weltgesundheitsorganisation,Wendell Meredith Stanley,West-Nil-Virus,Wirt (Biologie),World Health Organization,Zanamivir,Zecken,Zellkultur,Zervixkarzinom,Zikavirus-Epidemie 2015/2016,Zytokin,Zytokinsturm,Zytomegalie,Übersterblichkeit
2010-01,0.0,,,,,,,,,,,,,,0.0,338.0,0.0,0.0,0.0,0.0,,5658.0,,7785.0,,158.0,0.0,182.0,,0.0,3923.0,10652.0,0.0,,0.0,0.0,1054.0,,,,991.0,2078.0,2534.0,0.0,0.0,0.0,7267.0,2049.0,1861.0,,25.0,0.0,2964.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2372.0,852.0,1991.0,,,208.0,,0.0,640.0,,,1032.0,982.0,138.0,2202.0,0.0,,151.0,2616.0,,0.0,0.0,684.0,5495.0,124.0,534.0,7.0,820.0,4380.0,3300.0,0.0,2930.0,,0.0,0.0,47.0,0.0,13.0,,2121.0,,0.0,0.0,0.0,,575.0,0.0,0.0,2896.0,1115.0,,,243.0,342.0,289.0,0.0,0.0,0.0,,175.0,0.0,0.0,,0.0,4667.0,,,17189.0,0.0,0.0,1029.0,2630.0,,16.0,,1411.0,,0.0,0.0,,,198.0,0.0,,1792.0,46.0,,,11660.0,0.0,,0.0,0.0,,,,9998.0,0.0,94.0,,2216.0,4723.0,,,449.0,1623.0,,327.0,1112.0,458.0,1305.0,,,0.0,,65.0,36.0,,,0.0,0.0,,690.0,19714.0,743.0,3195.0,0.0,0.0,146.0,0.0,0.0,0.0,1273.0,1126.0,,0.0,665.0,,,1481.0,0.0,0.0,4859.0,,2772.0,0.0,0.0,0.0,,391.0,687.0,2438.0,0.0,0.0,0.0,2097.0,,318.0,0.0,,,1744.0,771.0,2492.0,0.0,1119.0,2.0,2173.0,0.0
2010-02,0.0,,,,,,,,,,,,,,0.0,348.0,0.0,0.0,0.0,0.0,,6715.0,,8982.0,,198.0,0.0,194.0,,0.0,3673.0,13543.0,0.0,,0.0,0.0,1428.0,,,,904.0,2732.0,3054.0,0.0,0.0,0.0,8170.0,2263.0,2144.0,,28.0,0.0,3286.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2842.0,1219.0,2368.0,,,230.0,931.0,0.0,671.0,,,1022.0,945.0,170.0,2519.0,0.0,,114.0,2596.0,,0.0,0.0,797.0,6693.0,109.0,501.0,15.0,931.0,5552.0,4030.0,0.0,3668.0,,0.0,0.0,44.0,0.0,10.0,,2352.0,,0.0,0.0,0.0,,598.0,0.0,0.0,3501.0,1276.0,,,301.0,372.0,326.0,0.0,0.0,0.0,,147.0,0.0,0.0,,0.0,5480.0,,,21537.0,0.0,0.0,1198.0,2782.0,,26.0,,1405.0,,0.0,0.0,,,214.0,0.0,,2234.0,38.0,,,15523.0,0.0,,0.0,0.0,,,,10809.0,0.0,87.0,,2609.0,6407.0,,,531.0,2051.0,,352.0,1404.0,534.0,1630.0,,,0.0,,95.0,47.0,,,0.0,0.0,,843.0,22153.0,740.0,2770.0,0.0,0.0,200.0,0.0,0.0,0.0,1374.0,1383.0,,0.0,617.0,,,1797.0,0.0,0.0,5204.0,,3536.0,0.0,0.0,0.0,,388.0,794.0,2840.0,0.0,0.0,0.0,2427.0,,387.0,0.0,,,2061.0,999.0,3048.0,0.0,1932.0,3.0,2839.0,0.0
2010-03,0.0,,,,,,,,,,,,,,0.0,259.0,0.0,0.0,0.0,0.0,,5922.0,,6971.0,,148.0,0.0,169.0,,0.0,2590.0,10037.0,0.0,,0.0,0.0,1479.0,,,,856.0,2104.0,2141.0,0.0,0.0,0.0,6347.0,1901.0,1814.0,,30.0,0.0,2502.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2316.0,939.0,1939.0,,,209.0,723.0,0.0,488.0,,,846.0,951.0,126.0,1650.0,0.0,,113.0,2016.0,,0.0,0.0,655.0,5203.0,111.0,527.0,4.0,785.0,4777.0,3297.0,0.0,2946.0,,0.0,0.0,41.0,0.0,8.0,,1874.0,,0.0,0.0,0.0,,370.0,0.0,0.0,2837.0,1019.0,,,214.0,362.0,278.0,0.0,0.0,0.0,,122.0,0.0,0.0,,0.0,4654.0,,,17878.0,0.0,0.0,1086.0,2309.0,,34.0,,1098.0,,0.0,0.0,,,136.0,0.0,,1789.0,24.0,,,11983.0,0.0,,0.0,0.0,,,,8686.0,0.0,85.0,,2302.0,4656.0,,,426.0,2167.0,,280.0,1081.0,531.0,1256.0,,,0.0,,61.0,23.0,,,0.0,0.0,,640.0,17200.0,456.0,1768.0,0.0,0.0,133.0,0.0,0.0,0.0,1098.0,1059.0,,0.0,477.0,,,1518.0,0.0,0.0,3932.0,,2578.0,0.0,0.0,0.0,,389.0,615.0,2197.0,0.0,0.0,0.0,1999.0,,329.0,0.0,,,1657.0,761.0,2533.0,0.0,1261.0,1.0,2034.0,0.0
2010-04,0.0,,,,,,,,,,,,,,0.0,857.0,0.0,0.0,0.0,0.0,,7009.0,,8995.0,,267.0,0.0,302.0,,0.0,2964.0,12248.0,0.0,,0.0,0.0,1599.0,,,,1131.0,2653.0,2888.0,0.0,0.0,0.0,8520.0,2507.0,2197.0,,26.0,0.0,3477.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2667.0,1449.0,2613.0,,,224.0,896.0,0.0,554.0,,,1146.0,1140.0,156.0,2252.0,0.0,,181.0,2634.0,,0.0,0.0,827.0,6122.0,96.0,539.0,13.0,965.0,5632.0,4139.0,0.0,3480.0,,0.0,0.0,58.0,0.0,7.0,,2271.0,,0.0,0.0,0.0,,592.0,0.0,0.0,3385.0,1160.0,,,318.0,429.0,390.0,0.0,0.0,0.0,,182.0,0.0,0.0,,0.0,6083.0,,,17939.0,0.0,0.0,1334.0,3222.0,,77.0,,1578.0,,0.0,0.0,,,261.0,0.0,,2352.0,29.0,,,14860.0,0.0,,0.0,0.0,,,,10552.0,0.0,96.0,,2999.0,6052.0,,,568.0,2781.0,,356.0,1391.0,777.0,1663.0,,,0.0,,89.0,57.0,,,0.0,0.0,,846.0,21810.0,509.0,2034.0,0.0,0.0,144.0,0.0,0.0,0.0,1412.0,1563.0,,0.0,678.0,,,2148.0,0.0,0.0,6242.0,,3172.0,0.0,0.0,0.0,,426.0,746.0,2764.0,0.0,0.0,0.0,2549.0,,438.0,0.0,,,2233.0,945.0,3347.0,0.0,1495.0,2.0,3013.0,0.0
2010-05,0.0,,,,,,,,,,,,,,0.0,438.0,0.0,0.0,0.0,0.0,,6901.0,,9447.0,,321.0,0.0,369.0,,0.0,3025.0,12394.0,0.0,,0.0,0.0,1683.0,,,,1083.0,2672.0,3264.0,0.0,0.0,0.0,8627.0,2035.0,2249.0,,21.0,0.0,3721.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2612.0,1649.0,3014.0,,,230.0,950.0,0.0,571.0,,,1133.0,1252.0,174.0,1963.0,0.0,,112.0,2737.0,,0.0,0.0,868.0,6653.0,103.0,595.0,18.0,1060.0,5621.0,4293.0,0.0,3432.0,,0.0,0.0,63.0,0.0,18.0,,2419.0,,0.0,0.0,0.0,,644.0,0.0,0.0,3737.0,1135.0,,,230.0,463.0,381.0,0.0,0.0,0.0,,141.0,0.0,0.0,,0.0,6697.0,,,18729.0,0.0,0.0,1495.0,3264.0,,31.0,,1536.0,,0.0,0.0,,,283.0,0.0,,2335.0,38.0,,,15018.0,0.0,,0.0,0.0,,,,10728.0,0.0,97.0,,3085.0,6260.0,,,498.0,2944.0,,415.0,1298.0,1010.0,1715.0,,,0.0,,64.0,40.0,,,0.0,0.0,,848.0,22674.0,491.0,1944.0,0.0,0.0,193.0,0.0,0.0,0.0,1563.0,1474.0,,0.0,701.0,,,2156.0,0.0,0.0,5230.0,,2976.0,0.0,0.0,0.0,,407.0,812.0,2884.0,0.0,0.0,0.0,2369.0,,471.0,0.0,,,2247.0,948.0,3410.0,0.0,1796.0,3.0,2988.0,0.0
2010-06,0.0,,,,,,,,,,,,,,0.0,369.0,0.0,0.0,0.0,0.0,,6186.0,,8508.0,,223.0,0.0,244.0,,0.0,2653.0,11387.0,0.0,,0.0,0.0,1498.0,,,,997.0,2354.0,2941.0,0.0,0.0,0.0,8190.0,1734.0,2067.0,,43.0,0.0,3227.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2211.0,1487.0,2255.0,,,246.0,780.0,0.0,408.0,,,1155.0,1055.0,168.0,2039.0,0.0,,138.0,2511.0,,0.0,0.0,609.0,5475.0,77.0,572.0,11.0,989.0,4581.0,3639.0,0.0,3226.0,,0.0,0.0,59.0,0.0,8.0,,2079.0,,0.0,0.0,0.0,,413.0,0.0,0.0,3094.0,1047.0,,,220.0,429.0,293.0,0.0,0.0,0.0,,139.0,0.0,0.0,,0.0,6169.0,,,15785.0,0.0,0.0,1254.0,2907.0,,19.0,,1454.0,,0.0,0.0,,,217.0,0.0,,2005.0,30.0,,,13258.0,0.0,,0.0,0.0,,,,8385.0,0.0,104.0,,2635.0,5033.0,,,460.0,3983.0,,358.0,1198.0,913.0,1370.0,,,0.0,,57.0,29.0,,,0.0,0.0,,827.0,19887.0,389.0,1528.0,0.0,0.0,174.0,0.0,0.0,0.0,1345.0,1178.0,,0.0,585.0,,,1717.0,0.0,0.0,4340.0,,2566.0,0.0,0.0,0.0,,379.0,695.0,2699.0,0.0,0.0,0.0,2100.0,,368.0,0.0,,,2156.0,947.0,2885.0,0.0,1333.0,2.0,2854.0,0.0
2010-07,0.0,,,,,,,,,,,,,,0.0,326.0,0.0,0.0,0.0,0.0,,6878.0,,8956.0,,213.0,0.0,237.0,,0.0,3187.0,11821.0,0.0,,0.0,0.0,1396.0,,3271.0,,1031.0,2542.0,3111.0,0.0,0.0,0.0,8441.0,1867.0,2268.0,,43.0,0.0,3408.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2314.0,1723.0,2274.0,,,242.0,819.0,0.0,376.0,,,1297.0,1029.0,185.0,2020.0,0.0,,272.0,2792.0,,0.0,0.0,725.0,5947.0,78.0,608.0,14.0,861.0,5120.0,4543.0,0.0,3474.0,,0.0,0.0,43.0,0.0,13.0,,2488.0,,0.0,0.0,0.0,,572.0,0.0,0.0,3355.0,1119.0,,,255.0,522.0,328.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,,0.0,6236.0,,,16537.0,0.0,0.0,1155.0,3165.0,,19.0,,1944.0,,0.0,0.0,,349.0,171.0,0.0,,1888.0,34.0,,,14437.0,0.0,,0.0,0.0,,,,9240.0,0.0,116.0,,2660.0,5515.0,,,475.0,2727.0,,373.0,1328.0,903.0,1377.0,,,0.0,,64.0,30.0,,,0.0,0.0,,828.0,21062.0,351.0,1528.0,0.0,0.0,146.0,0.0,0.0,0.0,1416.0,1124.0,,0.0,660.0,,,1489.0,0.0,0.0,4573.0,,2734.0,0.0,0.0,0.0,,371.0,762.0,2852.0,0.0,0.0,0.0,2350.0,,365.0,0.0,,,2364.0,952.0,2693.0,0.0,1392.0,2.0,2742.0,0.0
2010-08,0.0,,,,,,,,,,,,,,0.0,310.0,0.0,0.0,0.0,0.0,,5951.0,,8615.0,,163.0,0.0,189.0,,0.0,2825.0,11116.0,0.0,,0.0,0.0,1343.0,,4195.0,,1024.0,2713.0,2892.0,0.0,0.0,0.0,7792.0,1885.0,1879.0,,37.0,0.0,3184.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,2244.0,1872.0,1912.0,,,267.0,717.0,0.0,336.0,,,1215.0,2750.0,136.0,1763.0,0.0,,106.0,2623.0,,0.0,0.0,737.0,5225.0,96.0,479.0,13.0,742.0,4762.0,3556.0,0.0,3476.0,,0.0,0.0,39.0,0.0,9.0,,2278.0,,0.0,0.0,0.0,,393.0,0.0,0.0,3396.0,1023.0,,,383.0,284.0,310.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,,0.0,5391.0,,,16248.0,0.0,0.0,1104.0,2508.0,,23.0,,1530.0,,0.0,0.0,,249.0,131.0,0.0,,1705.0,26.0,,,13660.0,0.0,,0.0,0.0,,,,9350.0,0.0,98.0,,2402.0,5251.0,,,333.0,2310.0,,302.0,1280.0,962.0,1062.0,,,0.0,,68.0,34.0,,,0.0,0.0,,698.0,18797.0,299.0,1269.0,0.0,0.0,168.0,0.0,0.0,0.0,1289.0,1209.0,,0.0,655.0,,,1269.0,0.0,0.0,4556.0,,2610.0,0.0,0.0,0.0,,347.0,692.0,2735.0,0.0,0.0,0.0,2181.0,0.0,300.0,0.0,,,2571.0,835.0,2426.0,0.0,1162.0,1.0,2489.0,0.0
2010-09,0.0,,,,,,,,,,,,,,0.0,355.0,0.0,0.0,0.0,0.0,,6531.0,,8615.0,,162.0,0.0,160.0,,0.0,2861.0,10703.0,0.0,,0.0,0.0,1437.0,,3305.0,3355.0,1009.0,2471.0,2772.0,0.0,0.0,0.0,7701.0,1743.0,2014.0,,22.0,0.0,3271.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1720.0,0.0,,0.0,0.0,2256.0,1850.0,1981.0,,,213.0,697.0,0.0,410.0,,,1327.0,2035.0,156.0,1755.0,0.0,,110.0,2476.0,,0.0,0.0,679.0,5442.0,67.0,587.0,14.0,757.0,4815.0,3449.0,0.0,3261.0,,0.0,0.0,43.0,0.0,3.0,,2224.0,,0.0,0.0,0.0,,382.0,0.0,0.0,3359.0,1053.0,,,231.0,291.0,309.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,,0.0,5871.0,,6453.0,16069.0,0.0,0.0,1057.0,2727.0,,27.0,,1432.0,,0.0,0.0,,279.0,141.0,0.0,,1782.0,24.0,,,14155.0,0.0,,0.0,0.0,,,,9831.0,0.0,113.0,,2357.0,5708.0,,,369.0,2426.0,,369.0,1208.0,1173.0,1082.0,,,0.0,,61.0,35.0,,,0.0,0.0,8678.0,724.0,19611.0,294.0,1075.0,0.0,0.0,148.0,0.0,0.0,0.0,1243.0,1239.0,,0.0,575.0,,,1304.0,0.0,0.0,4275.0,,3230.0,0.0,0.0,0.0,,349.0,713.0,2594.0,0.0,0.0,0.0,2271.0,0.0,339.0,0.0,,,2680.0,805.0,2528.0,0.0,1176.0,1.0,2536.0,0.0
2010-10,0.0,,,,,,,,,,,,,,0.0,387.0,0.0,0.0,0.0,0.0,,6045.0,,8647.0,,151.0,0.0,179.0,,0.0,2816.0,10496.0,0.0,,0.0,0.0,1429.0,,4124.0,3175.0,939.0,2675.0,2949.0,0.0,0.0,0.0,7676.0,1756.0,2012.0,,41.0,0.0,3240.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,1577.0,0.0,,0.0,0.0,2375.0,1430.0,2276.0,,569.0,190.0,669.0,0.0,348.0,,,1142.0,3433.0,162.0,1824.0,0.0,,86.0,2361.0,,0.0,0.0,732.0,5337.0,72.0,655.0,12.0,771.0,4807.0,3518.0,0.0,3402.0,,0.0,0.0,37.0,0.0,8.0,,2124.0,,0.0,0.0,0.0,,393.0,0.0,0.0,3439.0,1047.0,,,346.0,342.0,321.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,,0.0,5330.0,,6608.0,15889.0,0.0,0.0,1169.0,2934.0,,25.0,,1440.0,,0.0,0.0,,254.0,111.0,0.0,,1668.0,29.0,,,13802.0,0.0,,0.0,0.0,,,,9083.0,0.0,107.0,,2358.0,5429.0,0.0,,434.0,2286.0,,318.0,1216.0,1080.0,1013.0,,,0.0,,78.0,40.0,,,0.0,0.0,8599.0,785.0,19194.0,245.0,997.0,0.0,0.0,138.0,0.0,0.0,0.0,1300.0,1329.0,,0.0,553.0,,,1365.0,0.0,0.0,4189.0,,2821.0,0.0,0.0,0.0,,325.0,735.0,2635.0,0.0,0.0,0.0,2279.0,0.0,790.0,0.0,,,2774.0,715.0,2589.0,0.0,2797.0,1.0,2707.0,0.0
