Week,1960-1969,Afweer,Aids,Amantadine,Antigene drift,Antigene shift,Astma,Aviaire influenza,Azerbeidzjan,Aziatische griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes mellitus,Ebola,Echinacea (plant),Eerste Wereldoorlog,Eiwitmantel,Endemie (geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong Kong griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus A,Keel (anatomie),Keelpijn,Koorts,Koude rilling,Koude rillingen,La Gloria (Veracruz),Lijst van longziekten,Marburgvirus,Mexicaanse griep,Morbiditeitsgraad,Mortaliteit,Mutatie (biologie),Neuraminidase,Opportunistische infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie (genetica),SARS,Spaanse griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus (biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2016-24,,171.0,1187.0,,0.0,0.0,,0.0,7402.0,0.0,790.0,275.0,186.0,,8.0,18.0,0.0,,0.0,0.0,41.0,0.0,,,359.0,33.0,,,,,,12.0,31.0,,90.0,12.0,0.0,1377.0,26.0,209.0,0.0,760.0,183.0,413.0,288.0,36.0,,0.0,25.0,781.0,0.0,0.0,0.0,0.0,,0.0,53.0,116.0,0.0,52.0,0.0,46.0,,,175.0,,311.0,,45.0,0.0,182.0,0.0,185.0,270.0,121.0,211.0,39.0,394.0,73.0,97.0,0.0,6.0,15.0,169.0,291.0,359.0
2016-25,,167.0,1020.0,,0.0,0.0,,0.0,2210.0,0.0,480.0,376.0,187.0,,9.0,15.0,0.0,,0.0,0.0,24.0,0.0,,,323.0,34.0,,,,,,10.0,51.0,,73.0,6.0,0.0,1409.0,20.0,174.0,0.0,659.0,149.0,346.0,208.0,30.0,,0.0,31.0,639.0,0.0,0.0,0.0,0.0,,0.0,44.0,85.0,0.0,36.0,0.0,27.0,,,191.0,,296.0,,77.0,0.0,175.0,0.0,176.0,234.0,130.0,194.0,49.0,313.0,87.0,98.0,0.0,7.0,14.0,201.0,250.0,449.0
2016-26,,136.0,675.0,,0.0,0.0,,0.0,780.0,0.0,329.0,164.0,163.0,,12.0,19.0,0.0,,0.0,0.0,18.0,0.0,,,216.0,28.0,,,,,,13.0,14.0,,60.0,10.0,0.0,1552.0,16.0,155.0,0.0,465.0,86.0,252.0,159.0,24.0,,0.0,24.0,570.0,0.0,0.0,0.0,0.0,,0.0,21.0,83.0,0.0,35.0,0.0,13.0,,,135.0,9.0,180.0,,76.0,0.0,112.0,0.0,168.0,265.0,99.0,146.0,22.0,231.0,51.0,57.0,0.0,5.0,9.0,126.0,194.0,242.0
2016-27,,85.0,523.0,,0.0,0.0,,0.0,744.0,0.0,260.0,133.0,140.0,,7.0,8.0,0.0,,0.0,0.0,16.0,0.0,,,210.0,21.0,,,,,,10.0,15.0,,65.0,8.0,0.0,1166.0,14.0,171.0,0.0,375.0,89.0,240.0,109.0,17.0,,0.0,27.0,515.0,0.0,0.0,0.0,0.0,,0.0,27.0,58.0,0.0,28.0,0.0,21.0,,,111.0,4.0,148.0,,65.0,0.0,111.0,0.0,152.0,271.0,86.0,414.0,23.0,202.0,42.0,52.0,0.0,4.0,8.0,80.0,169.0,174.0
2016-28,,45.0,401.0,,0.0,0.0,,0.0,648.0,0.0,225.0,110.0,156.0,,7.0,11.0,0.0,,0.0,0.0,14.0,0.0,,,205.0,19.0,,,,,,4.0,16.0,,55.0,9.0,0.0,887.0,16.0,157.0,0.0,292.0,76.0,248.0,141.0,18.0,,0.0,21.0,490.0,0.0,0.0,0.0,0.0,,0.0,22.0,35.0,0.0,20.0,0.0,12.0,,,97.0,7.0,163.0,,69.0,0.0,96.0,0.0,122.0,239.0,60.0,184.0,21.0,171.0,42.0,32.0,0.0,2.0,17.0,75.0,159.0,159.0
2016-29,230.0,61.0,411.0,,0.0,0.0,,0.0,647.0,0.0,215.0,132.0,156.0,380.0,8.0,13.0,0.0,,0.0,0.0,10.0,0.0,,,174.0,23.0,,,,,,7.0,12.0,,53.0,7.0,0.0,792.0,14.0,125.0,0.0,301.0,59.0,238.0,98.0,16.0,,0.0,16.0,438.0,0.0,0.0,0.0,0.0,,0.0,15.0,34.0,0.0,14.0,0.0,16.0,,,87.0,11.0,112.0,,61.0,0.0,81.0,0.0,95.0,281.0,67.0,68.0,25.0,160.0,46.0,30.0,0.0,4.0,5.0,77.0,131.0,145.0
2016-30,298.0,55.0,438.0,,0.0,0.0,,0.0,560.0,0.0,294.0,162.0,173.0,396.0,7.0,12.0,0.0,,0.0,0.0,18.0,0.0,,,172.0,23.0,,,,,,11.0,16.0,,38.0,7.0,0.0,936.0,17.0,164.0,0.0,325.0,65.0,258.0,110.0,16.0,,0.0,25.0,450.0,0.0,0.0,0.0,0.0,,0.0,27.0,57.0,0.0,24.0,0.0,22.0,,,137.0,9.0,131.0,,66.0,0.0,86.0,0.0,127.0,218.0,82.0,84.0,19.0,168.0,45.0,28.0,0.0,6.0,11.0,70.0,175.0,166.0
2016-31,243.0,54.0,334.0,,0.0,0.0,,0.0,490.0,0.0,183.0,117.0,123.0,289.0,5.0,14.0,0.0,,0.0,0.0,11.0,0.0,,,120.0,17.0,,,,,,8.0,8.0,,40.0,2.0,0.0,839.0,23.0,127.0,0.0,242.0,50.0,172.0,102.0,11.0,,0.0,6.0,320.0,0.0,0.0,0.0,0.0,,0.0,13.0,29.0,0.0,16.0,0.0,12.0,,,89.0,7.0,105.0,,53.0,0.0,111.0,0.0,100.0,173.0,62.0,68.0,22.0,125.0,29.0,46.0,0.0,0.0,13.0,48.0,135.0,121.0
2016-32,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-33,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-34,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-35,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-36,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-37,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-38,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-39,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-40,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-41,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-42,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-43,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
