season,country,page_name,value
2008-2009,italy,Rabbia,3.07492858668131
2008-2009,italy,Mutazione_genetica,2.1639310596042507
2008-2009,italy,Antrace,0.9481511738162941
2008-2009,italy,Colera,0.6866708387965486
2008-2009,italy,Vaccinazione,0.5535152902476318
2008-2009,italy,Astenia,0.21881127775840725
2008-2009,italy,Organizzazione_mondiale_della_sanità,-0.20175243296665865
2008-2009,italy,year,-0.32250890748789707
2008-2009,italy,Cina,-1.271226404383966
2008-2009,italy,ICD-10,-1.6742118828790387
2008-2009,italy,SARS,-3.0881756734799493
2009-2010,italy,Epidemiologia,5.896305252142796
2009-2010,italy,Infezione,1.57153074480655
2009-2010,italy,Colera,1.5664658734183443
2009-2010,italy,Antrace,1.4248200293581437
2009-2010,italy,Acido_acetilsalicilico,1.1932724079213295
2009-2010,italy,Difterite,1.0873453684169465
2009-2010,italy,Astenia,1.047015853014876
2009-2010,italy,Réseau_Sentinelles,1.0377101160909656
2009-2010,italy,Apparato_respiratorio,0.8635170162521042
2009-2010,italy,Bronchite,0.758176012806078
2009-2010,italy,Sputo,0.7422268990325456
2009-2010,italy,Stati_Uniti_d'America,0.35571823149234943
2009-2010,italy,2004,0.24697936483182287
2009-2010,italy,Rinofaringite,0.22035840700336048
2009-2010,italy,2005,0.20892723130335308
2009-2010,italy,Emoagglutinina,0.08353684065796307
2009-2010,italy,Malattia_infettiva,0.020815961185826487
2009-2010,italy,Ipoclorito_di_sodio,-0.008829975379380298
2009-2010,italy,Italia,-0.020579516894592562
2009-2010,italy,Vietnam,-0.027393836120998438
2009-2010,italy,Bacteria,-0.06689556064785482
2009-2010,italy,Contagiosità,-0.0799281318880934
2009-2010,italy,Lavandula,-0.164752418284965
2009-2010,italy,Sesta_malattia,-0.18296841684290424
2009-2010,italy,Cina,-0.2523845895461189
2009-2010,italy,Amantadina,-0.4136249196471602
2009-2010,italy,Malattia_di_Lyme,-0.6112144700921185
2009-2010,italy,Epatite_A,-0.6267520954675078
2009-2010,italy,Inghilterra,-0.6361289615735594
2009-2010,italy,Dengue,-0.6714338435747367
2009-2010,italy,Meningite,-0.8059429338552505
2009-2010,italy,Epatite_C,-0.8469725701327673
2009-2010,italy,Yasser_Arafat,-1.0135924708690744
2009-2010,italy,Mutazione_genetica,-1.0935838717009794
2009-2010,italy,Prima_guerra_mondiale,-1.148296415575173
2009-2010,italy,Organizzazione_mondiale_della_sanità,-1.2139777169480337
2009-2010,italy,ICD-10,-1.5295251703222847
2009-2010,italy,year,-1.6297770936561513
2009-2010,italy,Classificazione_ICD,-1.8620756927169704
2009-2010,italy,Toxoplasma_gondii,-4.130778867701136
2010-2011,italy,Aspirina,1.2308821264417178
2011-2012,italy,Bronchite,8.5596303358115
2011-2012,italy,Febbre,7.849123610089126
2011-2012,italy,Vaccino_influenza_stagionale,4.855238045926235
2011-2012,italy,Astenia,1.531983795190501
2011-2012,italy,Case_farmaceutiche,1.2915084147748057
2011-2012,italy,Croup,1.0776783630037872
2011-2012,italy,Apparato_respiratorio,0.8993741353969551
2011-2012,italy,Faringite,0.5150825786223961
2011-2012,italy,Sanofi_Pasteur,0.4610146142266137
2011-2012,italy,Sputo,0.38606236568049274
2011-2012,italy,Catarro,0.3750663867231448
2011-2012,italy,Infezione,0.2320402205162116
2011-2012,italy,Difterite,0.2301484433335
2011-2012,italy,Neoplasia,0.20147161039453051
2011-2012,italy,Sindrome_influenzale,0.006435300198417289
2011-2012,italy,Vitamina_D,-0.03502781156651073
2011-2012,italy,Acido_acetilsalicilico,-0.12568261995734054
2011-2012,italy,Anni_2000,-0.18083626141282247
2011-2012,italy,Réseau_Sentinelles,-0.2789851787032157
2011-2012,italy,Mineral_Miracle_Solution,-0.51998304558638
2011-2012,italy,Leptospirosi,-0.5431978723937844
2011-2012,italy,Raffreddore_comune,-0.6119820780423045
2011-2012,italy,Königsberg,-0.6951715447532893
2011-2012,italy,Vietnam,-0.7345639607362021
2011-2012,italy,Toxoplasma_gondii,-0.8468895766652744
2011-2012,italy,Meningite,-1.0664768748514324
2011-2012,italy,Epatite_C,-1.1673768153458777
2011-2012,italy,Ipoclorito_di_sodio,-1.720091293202688
2011-2012,italy,ICD-10,-2.069686738790769
2011-2012,italy,Tosse_post-virale,-2.378096323573097
2011-2012,italy,Sesta_malattia,-5.459978355551997
2012-2013,italy,Febbre,10.884757675290874
2012-2013,italy,Bronchite,7.947741441882302
2012-2013,italy,Vaccino_influenza_stagionale,4.278557025738769
2012-2013,italy,Epidemiologia,2.1720557892222385
2012-2013,italy,Sindrome_di_Reye,1.753527014460104
2012-2013,italy,Apparato_respiratorio,1.6601126493074578
2012-2013,italy,Vaccinazione,0.9937928459261869
2012-2013,italy,Acido_sialico,0.5884247583651779
2012-2013,italy,Astenia,0.5779901318857995
2012-2013,italy,Catarro,0.2904012550558793
2012-2013,italy,Tosse,0.10765415146265894
2012-2013,italy,Damiano_de_Veuster,0.03408808883387641
2012-2013,italy,Sanofi_Pasteur,0.013345859166467288
2012-2013,italy,Epatite_C,-0.02053441884866232
2012-2013,italy,Vitamina_D,-0.4217415460601539
2012-2013,italy,ICD-10,-0.4899477703966192
2012-2013,italy,Réseau_Sentinelles,-0.5684340799014231
2012-2013,italy,Vietnam,-0.583466094558187
2012-2013,italy,Meningite,-0.609193492806761
2012-2013,italy,Toxoplasma_gondii,-0.6266593319793498
2012-2013,italy,Ipoclorito_di_sodio,-0.727140649261426
2012-2013,italy,Mineral_Miracle_Solution,-0.7598791842503004
2012-2013,italy,Tosse_post-virale,-0.9082562052424494
2012-2013,italy,Königsberg,-1.0730709518545234
2012-2013,italy,Acido_acetilsalicilico,-1.1859445009856295
2012-2013,italy,Leptospirosi,-1.3872782690484875
2012-2013,italy,Classificazione_ICD,-1.4914164818931388
2012-2013,italy,Rinite,-1.5546212596028215
2012-2013,italy,Sesta_malattia,-4.367813065449152
2012-2013,italy,Vomito,-4.586239487705798
2013-2014,italy,Febbre,10.018785859824934
2013-2014,italy,Bronchite,5.657343028430656
