Week,Aldo_Leopold,Alexander_Imich,Alfred_Goodman_Gilman,Alice_Kober,Amina_Wadud,Amory_Lovins,Amphichaetodon,Amphichaetodon_howensis,Amphichaetodon_melbae,Armand_Seguin,Barys_Kit,Basiliek_van_San_Crisogono_in_Trastevere,Benjamin_Franklin,Benjamin_Libet,Bertem,Bertembos,Bill_Nye,Bruce_Ivins,Cerynea_argentescens,Cerynea_brunnea,Cerynea_contentaria,Cerynea_discontenta,Cerynea_disjunctaria,Cerynea_homala,Cerynea_igniaria,Cerynea_ochreana,Cerynea_omphisalis,Cerynea_pallens,Cerynea_perrubra,Cerynea_pilipalpus,Cerynea_rubra,Cerynea_sepiata,Cerynea_sumatrana,Cerynea_trogobasis,Cerynea_ustula,Chaetodon,Chaetodon_adiergastos,Chaetodon_andamanensis,Chaetodon_argentatus,Chaetodon_assarius,Chaetodon_aureofasciatus,Chaetodon_auripes,Chaetodon_austriacus,Chaetodon_baronessa,Chaetodon_bennetti,Chaetodon_blackburnii,Chaetodon_burgessi,Chaetodon_citrinellus,Chaetodon_daedalma,Chaetodon_declivis,Chaetodon_decussatus,Chaetodon_dialeucos,Chaetodon_dolosus,Chaetodon_ephippium,Chaetodon_falcula,Chaetodon_flavirostris,Chaetodon_flavocoronatus,Chaetodon_fremblii,Chaetodon_gardineri,Chaetodon_guentheri,Chaetodon_guttatissimus,Chaetodon_hoefleri,Chaetodon_humeralis,Chaetodon_interruptus,Chaetodon_kleinii,Chaetodon_larvatus,Chaetodon_leucopleura,Chaetodon_lineolatus,Chaetodon_litus,Chaetodon_lunulatus,Chaetodon_madagaskariensis,Chaetodon_marleyi,Chaetodon_melannotus,Chaetodon_melapterus,Chaetodon_mertensii,Chaetodon_mesoleucos,Chaetodon_miliaris,Chaetodon_mitratus,Chaetodon_modestus,Chaetodon_multicinctus,Chaetodon_nigropunctatus,Chaetodon_nippon,Chaetodon_ocellatus,Chaetodon_ocellicaudus,Chaetodon_octofasciatus,Chaetodon_ornatissimus,Chaetodon_pelewensis,Chaetodon_pictus,Chaetodon_plebeius,Chaetodon_punctatofasciatus,Chaetodon_quadrimaculatus,Chaetodon_rafflesii,Chaetodon_rainfordi,Chaetodon_reticulatus,Chaetodon_robustus,Chaetodon_sanctaehelenae,Chaetodon_sedentarius,Chaetodon_selene,Chaetodon_semeion,Chaetodon_smithi,Chaetodon_speculum,Chaetodon_striatus,Chaetodon_tinkeri,Chaetodon_triangulum,Chaetodon_trichrous,Chaetodon_tricinctus,Chaetodon_trifascialis,Chaetodon_ulietensis,Chaetodon_unimaculatus,Chaetodon_vagabundus,Chaetodon_wiebeli,Chaetodon_xanthocephalus,Chaetodon_xanthurus,Chaetodon_zanzibarensis,Charles_Meryon,Charles_Stark_Draper,Charles_Walcott,Charles_West_Churchman,Charles_Whitney_Gilmore,Chelmon,Chelmon_marginalis,Chelmon_muelleri,Chelmonops,Chelmonops_curiosus,Chelmonops_truncatus,Claudia_Alexander,Coige,Coradion,Coradion_altivelis,Coradion_chrysozonus,Coradion_melanopus,Deelnemers_UEFA-toernooien_Zweden,Dennis_Meadows,Doode_Bemde,Douglas_Hofstadter,Driebandkoraalvlinder,Earl_Wilbur_Sutherland_jr.,Eben_Moglen,Edgar_Bain,Edmund_Dulac,Edward_Bernays,Edward_Said,Elitettan,Eric_Betzig,Eric_Drexler,Eugene_Aserinsky,Eugene_Odum,Europees_kampioenschap_voetbal_mannen_onder_21_-_2009,Europees_kampioenschap_voetbal_onder_19_-_1999,Europees_kampioenschap_voetbal_vrouwen_1997,Felix_van_Valois,Finale_UEFA_Cup_1982,Finale_UEFA_Cup_1987,Finale_UEFA_Cup_2004,Finale_UEFA_Europa_League_2017,Finale_wereldkampioenschap_voetbal_1958,Forcipiger,Forcipiger_longirostris,Frances_Oldham_Kelsey,Francis_Peyton_Rous,Gehoornde_wimpelvis,Gele_koraalvlinder,Gele_pincetvis,Gemaskerde_wimpelvis,George_Auriol,George_Davis_Snell,George_Starkey,George_Wald,Georges_de_Feure,Gertrude_Elion,Gewone_wimpelvis,Guldbollen,Gustave_Doré,Haldan_Keffer_Hartline,Halfmaanvlindervis,Hans_Albert_Einstein,Hans_Bellmer,Harold_E._Varmus,Harold_Stephen_Black,Hemitaurichthys,Hemitaurichthys_multispinosus,Hemitaurichthys_polylepis,Hemitaurichthys_thompsoni,Hemitaurichthys_zoster,Hendrik_Wade_Bode,Heniochus,Heniochus_chrysostomus,Heniochus_singularius,Heniochus_varius,Henri_Rivière,Hobart_Muir_Smith,Howard_Martin_Temin,Jacques_Nathan_Garamond,Jacques_Richez,James_Hansen,Jaron_Lanier,Jean_Bazaine,Joe_Nickell,Johannes_van_Matha,John_Franklin_Enders,John_Henry_Holland,Johnrandallia,Johnrandallia_nigrirostris,Jon_Kabat-Zinn,Jorj_Morin,Joseph_Erlanger,Juan_Ángel_Rodríguez,Kaja_Silverman,Kasteel_van_Leefdaal,Koeheide,Koraalvlinders,Korbeek-Dijle,Kroonkoraalvlinder,L._Stephen_Coles,Larry_Hyman,Leefdaal,Leland_H._Hartwell,Leo_Spitzer,Lev_Manovich,Lijst_van_Zweedse_voetballers,Lijst_van_onroerend_erfgoed_in_Bertem,Louis_Favre_(kunstschilder),Louis_Ignarro,Marcellin_Desboutin,Maria_in_Campis,Marion_King_Hubbert,Maskerkoraalvlinder,Maurice_Goldhaber,Meerdaalwoud,Meyers_koraalvlinder,Michael_Heidelberger,Michael_Stuart_Brown,Milman_Parry,Monodactylus,Monodactylus_falciformis,Monodactylus_kottelati,Monodactylus_sebae,Mária_Telkes,Naomi_Oreskes,Nederlanders_in_het_Zweedse_voetbal,Nederlands_kampioenschap_dammen_1957,Nettie_Stevens,Nicholas_Negroponte,Oogvlekkoraalvlinder,Ordo_Sanctissimae_Trinitatis,Othniel_Charles_Marsh,Parachaetodon,Parachaetodon_ocellatus,Paul_Ekman,Paul_Gachet,Paul_Greengard,Paul_L._Maier,Paul_Sereno,Paul_Signac,Pincetvis,Prognathodes,Prognathodes_aculeatus,Prognathodes_aya,Prognathodes_brasiliensis,Prognathodes_carlhubbsi,Prognathodes_dichrous,Prognathodes_falcifer,Prognathodes_guezei,Prognathodes_guyanensis,Prognathodes_guyotensis,Prognathodes_marcellae,Prognathodes_obliquus,Ralph_James,Raymond_Kurzweil,Roa_australis,Roa_excelsa,Roa_jayakari,Robert_Cialdini,Robert_Dilts,Robert_Engel_Machol,Robert_Gaguin,Robert_Gilman,Rodezeewimpelvis,Roger_Chaffee,Rudy_Rucker,Salman_Khan_(onderwijzer),Samuel_Noah_Kramer,San_Carlo_alle_Quattro_Fontane,Schoolwimpelvis,Schuettea,Schuettea_scalaripinnis,Schuettea_woodwardi,Seymour_Cray,Sheila_Jasanoff,Siddhartha_Mukherjee,Sint-Bartholomeuskerk_(Korbeek-Dijle),Sint-Pieters-Bandenkerk_(Bertem),Sint-Verona,Stephen_LaBerge,Stephen_Walt,Sylvia_Earle,Theodore_Nicholas_Gill,Theodore_Roszak_(historicus),Thomas_Edison,Thomas_Kuhn,Thomas_Stoltz_Harvey,Trinitariërs,VC_Bertem-Leefdaal,VIVA-wereldkampioenschap_voetbal_2008,Valse_raster-koraalvlinder,Vannevar_Bush,Vierogige_koraalvlinder,Virginia_Apgar,Voer_(rivier_in_Vlaams-Brabant),Voetbal_in_Zweden,Walter_Coward,Wantok_Cup,Wantok_Cup_2008,Wapen_van_Bertem,Wereldkampioenschap_voetbal_1958,Wereldkampioenschap_voetbal_vrouwen_1995,William_James_Sidis,William_Moerner,Witkraagkoraalvlinder,Woodkid,Xiang_Yang,Zilverbladvis,Zilverbladvissen,Zweedse_voetbalbond,Émile_Gilioli
2017-01,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-02,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-03,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-04,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-05,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-06,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-07,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-08,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-09,,,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
2017-10,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,,,0.0,,0.0,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,
